美金1	美金2	特征参数	最小位子	相交面积
5FN	10FN			能量0		71	0.0015096314
		熵值0		70	0.0000000000
		对比度0		59	0.0057329984
		逆差矩0		112	0.0028487663
		相关性0		70	0.0000000000
		能量90		71	0.0009379870
		熵值90		96	0.0009370063
		对比度90		114	0.0064505559
		逆差矩90		139	0.0012435312
		相关性90		92	0.0000000000
5FN	20FN			能量0		92	0.0004859259
		熵值0		111	0.0027655862
		对比度0		59	0.0358936628
		逆差矩0		90	0.0081895607
		相关性0		79	0.0069975752
		能量90		92	0.0007582798
		熵值90		111	0.0015581175
		对比度90		92	0.0103566275
		逆差矩90		92	0.0015351767
		相关性90		112	0.0012510321
5FN	50FN			能量0		90	0.0000000000
		熵值0		90	0.0000000000
		对比度0		59	0.0028375491
		逆差矩0		56	0.0028491809
		相关性0		88	0.0016748497
		能量90		90	0.0000000000
		熵值90		90	0.0000000000
		对比度90		62	0.0038834487
		逆差矩90		96	0.0014947918
		相关性90		89	0.0053458772
5FN	100FN			能量0		70	0.0002106383
		熵值0		70	0.0013723466
		对比度0		138	0.0212174471
		逆差矩0		138	0.0037579202
		相关性0		70	0.0039172402
		能量90		70	0.0000000000
		熵值90		138	0.0000000000
		对比度90		138	0.0000000000
		逆差矩90		118	0.0000000000
		相关性90		98	0.0037920432
10FN	20FN			能量0		92	0.0007185912
		熵值0		92	0.0013651699
		对比度0		92	0.0478306001
		逆差矩0		72	0.0076932153
		相关性0		92	0.0007649725
		能量90		92	0.0005881184
		熵值90		92	0.0000000000
		对比度90		76	0.0130375295
		逆差矩90		139	0.0024982526
		相关性90		92	0.0000000000
10FN	50FN			能量0		109	0.0003943794
		熵值0		109	0.0000000000
		对比度0		90	0.0095334293
		逆差矩0		22	0.0039576663
		相关性0		92	0.0000000000
		能量90		109	0.0001997788
		熵值90		109	0.0000000000
		对比度90		90	0.0188683404
		逆差矩90		139	0.0015464305
		相关性90		92	0.0012088309
10FN	100FN			能量0		138	0.0046483281
		熵值0		138	0.0000000000
		对比度0		138	0.0034822997
		逆差矩0		138	0.0037278874
		相关性0		53	0.0135311518
		能量90		138	0.0043760902
		熵值90		138	0.0032779229
		对比度90		77	0.0006854354
		逆差矩90		77	0.0000000000
		相关性90		77	0.0000000000
20FN	50FN			能量0		76	0.0042762728
		熵值0		99	0.0124627723
		对比度0		90	0.0312766418
		逆差矩0		90	0.0051186377
		相关性0		22	0.0677401029
		能量90		76	0.0031902563
		熵值90		76	0.0125492762
		对比度90		96	0.0408677779
		逆差矩90		96	0.0065140943
		相关性90		93	0.0042595633
20FN	100FN			能量0		138	0.0009444917
		熵值0		138	0.0031975553
		对比度0		138	0.0054029782
		逆差矩0		138	0.0006079772
		相关性0		58	0.0093059765
		能量90		138	0.0000000000
		熵值90		138	0.0032758670
		对比度90		138	0.0000000000
		逆差矩90		138	0.0003400671
		相关性90		94	0.0000000000
50FN	100FN			能量0		138	0.0014665008
		熵值0		138	0.0033119374
		对比度0		56	0.0070218309
		逆差矩0		138	0.0025361740
		相关性0		50	0.0096762795
		能量90		138	0.0017277542
		熵值90		138	0.0032814063
		对比度90		139	0.0073874031
		逆差矩90		118	0.0035505850
		相关性90		118	0.0167429997
