美金1	美金2	特征参数	最小位子	相交面积
5FY	10FY			能量0		65	0.0000000000
		熵值0		47	0.0000000000
		对比度0		65	0.0011282741
		逆差矩0		65	0.0000000000
		相关性0		50	0.0009950050
		能量90		65	0.0000000000
		熵值90		65	0.0000000000
		对比度90		64	0.0113014978
		逆差矩90		65	0.0003353870
		相关性90		50	0.0092374086
5FY	20FY			能量0		66	0.0011477210
		熵值0		46	0.0021514617
		对比度0		46	0.0107069019
		逆差矩0		46	0.0023218394
		相关性0		82	0.0026222179
		能量90		69	0.0011355151
		熵值90		50	0.0057607394
		对比度90		126	0.0202568996
		逆差矩90		47	0.0055613072
		相关性90		64	0.0006626460
5FY	50FY			能量0		71	0.0005071331
		熵值0		71	0.0000000000
		对比度0		105	0.0000000000
		逆差矩0		105	0.0011309220
		相关性0		73	0.0015705379
		能量90		71	0.0000000000
		熵值90		71	0.0000000000
		对比度90		23	0.0086471494
		逆差矩90		23	0.0006839999
		相关性90		72	0.0000000000
5FY	100FY			能量0		23	0.0000000000
		熵值0		23	0.0000000000
		对比度0		23	0.0318759167
		逆差矩0		82	0.0057701125
		相关性0		72	0.0136315604
		能量90		23	0.0000000000
		熵值90		23	0.0000000000
		对比度90		23	0.0000000000
		逆差矩90		43	0.0000000000
		相关性90		72	0.0028785834
10FY	20FY			能量0		65	0.0017264274
		熵值0		27	0.0040654682
		对比度0		65	0.0476654367
		逆差矩0		65	0.0106794118
		相关性0		139	0.0405578073
		能量90		65	0.0001849070
		熵值90		65	0.0012369451
		对比度90		65	0.0000000000
		逆差矩90		65	0.0003094804
		相关性90		64	0.0000000000
10FY	50FY			能量0		71	0.0003380888
		熵值0		71	0.0000000000
		对比度0		105	0.0186997013
		逆差矩0		105	0.0107371367
		相关性0		139	0.0598410684
		能量90		71	0.0003127951
		熵值90		71	0.0012757199
		对比度90		22	0.0115584298
		逆差矩90		53	0.0078652950
		相关性90		72	0.0383385095
10FY	100FY			能量0		23	0.0021311533
		熵值0		23	0.0000000000
		对比度0		23	0.0067115002
		逆差矩0		23	0.0103521824
		相关性0		64	0.0327796568
		能量90		23	0.0084681634
		熵值90		23	0.0015910575
		对比度90		43	0.0030946121
		逆差矩90		43	0.0005580216
		相关性90		83	0.0067465288
20FY	50FY			能量0		62	0.0014586713
		熵值0		62	0.0000000000
		对比度0		62	0.0089308949
		逆差矩0		71	0.0062658730
		相关性0		105	0.0297259843
		能量90		62	0.0016927751
		熵值90		62	0.0024106119
		对比度90		65	0.0184874796
		逆差矩90		65	0.0026779951
		相关性90		62	0.0030939345
20FY	100FY			能量0		23	0.0001863596
		熵值0		23	0.0000000000
		对比度0		23	0.0025925623
		逆差矩0		23	0.0020081257
		相关性0		71	0.0074808037
		能量90		23	0.0000000000
		熵值90		23	0.0000000000
		对比度90		64	0.0004763125
		逆差矩90		64	0.0001989689
		相关性90		64	0.0037374686
50FY	100FY			能量0		23	0.0000000000
		熵值0		105	0.0000000000
		对比度0		105	0.0009553970
		逆差矩0		23	0.0003792881
		相关性0		70	0.0153992330
		能量90		23	0.0002191345
		熵值90		23	0.0012670331
		对比度90		43	0.0012298276
		逆差矩90		63	0.0008275146
		相关性90		43	0.0115035707
