美金1	美金2	特征参数	最小位子	相交面积
5FY	10FY			能量0		65	0.0000000000
		熵值0		47	0.0000000000
		对比度0		65	0.0044597375
		逆差矩0		65	0.0000000000
		相关性0		73	0.0101459022
		能量90		65	0.0000000000
		熵值90		47	0.0000000000
		对比度90		64	0.0079908194
		逆差矩90		65	0.0002744621
		相关性90		122	0.0342512533
5FY	20FY			能量0		46	0.0017526750
		熵值0		50	0.0066003762
		对比度0		71	0.0264458492
		逆差矩0		71	0.0020769430
		相关性0		71	0.0074265411
		能量90		69	0.0026153449
		熵值90		50	0.0042147591
		对比度90		125	0.0704394515
		逆差矩90		71	0.0027886225
		相关性90		71	0.0016023129
5FY	50FY			能量0		71	0.0003559812
		熵值0		71	0.0000000000
		对比度0		105	0.0147262889
		逆差矩0		83	0.0085687654
		相关性0		73	0.0000000000
		能量90		71	0.0001652768
		熵值90		71	0.0000000000
		对比度90		91	0.0126211393
		逆差矩90		65	0.0062692762
		相关性90		72	0.0023160548
5FY	100FY			能量0		23	0.0000000000
		熵值0		23	0.0000000000
		对比度0		84	0.0339948523
		逆差矩0		82	0.0121394288
		相关性0		64	0.0178375668
		能量90		23	0.0000000000
		熵值90		23	0.0000000000
		对比度90		63	0.0000000000
		逆差矩90		64	0.0003675051
		相关性90		72	0.0053247586
10FY	20FY			能量0		65	0.0005994446
		熵值0		28	0.0037242909
		对比度0		65	0.0585564850
		逆差矩0		65	0.0127097342
		相关性0		65	0.0682127550
		能量90		65	0.0005219681
		熵值90		65	0.0000000000
		对比度90		65	0.0010049910
		逆差矩90		64	0.0003070946
		相关性90		64	0.0050718823
10FY	50FY			能量0		71	0.0008899529
		熵值0		71	0.0012005997
		对比度0		105	0.0383422593
		逆差矩0		105	0.0177811635
		相关性0		139	0.0838717918
		能量90		71	0.0003305536
		熵值90		71	0.0012671337
		对比度90		22	0.0110305483
		逆差矩90		53	0.0110228701
		相关性90		72	0.0487434276
10FY	100FY			能量0		23	0.0068491799
		熵值0		23	0.0015777158
		对比度0		64	0.0615257117
		逆差矩0		64	0.0198155377
		相关性0		64	0.0445324833
		能量90		43	0.0103080571
		熵值90		23	0.0064331595
		对比度90		43	0.0021874307
		逆差矩90		43	0.0024561062
		相关性90		43	0.0265279901
20FY	50FY			能量0		62	0.0010797526
		熵值0		62	0.0012434812
		对比度0		71	0.0316188474
		逆差矩0		71	0.0079913209
		相关性0		71	0.0379458104
		能量90		62	0.0016753251
		熵值90		62	0.0050943840
		对比度90		65	0.0215409443
		逆差矩90		65	0.0026842179
		相关性90		62	0.0000000000
20FY	100FY			能量0		23	0.0002099679
		熵值0		23	0.0000000000
		对比度0		23	0.0234723595
		逆差矩0		23	0.0091818873
		相关性0		71	0.0079315812
		能量90		23	0.0000000000
		熵值90		23	0.0000000000
		对比度90		64	0.0004551555
		逆差矩90		64	0.0000000000
		相关性90		64	0.0037834026
50FY	100FY			能量0		23	0.0001992060
		熵值0		105	0.0009759603
		对比度0		23	0.0099293342
		逆差矩0		105	0.0061626333
		相关性0		71	0.0082496680
		能量90		23	0.0008052801
		熵值90		43	0.0028549139
		对比度90		43	0.0005468577
		逆差矩90		83	0.0005006142
		相关性90		62	0.0123404666
