美金1	美金2	特征参数	最小位子	相交面积
5ZY	10ZY			能量0		117	0.0075274309
		熵值0		117	0.0280046444
		对比度0		133	0.0789317178
		逆差矩0		74	0.0211823375
		相关性0		31	0.0062902948
		能量90		74	0.0123595098
		熵值90		52	0.0189694471
		对比度90		50	0.0746676541
		逆差矩90		113	0.0118206099
		相关性90		113	0.0083044337
5ZY	20ZY			能量0		133	0.0005503357
		熵值0		107	0.0016282662
		对比度0		56	0.0485461180
		逆差矩0		93	0.0142563626
		相关性0		113	0.0121647149
		能量90		107	0.0000830527
		熵值90		107	0.0000000000
		对比度90		107	0.0012230025
		逆差矩90		107	0.0002839876
		相关性90		123	0.0097904197
5ZY	50ZY			能量0		133	0.0054563746
		熵值0		119	0.0151280110
		对比度0		86	0.0428535038
		逆差矩0		35	0.0068300359
		相关性0		68	0.0269571528
		能量90		94	0.0070615617
		熵值90		119	0.0134643203
		对比度90		87	0.0594716743
		逆差矩90		117	0.0105748415
		相关性90		123	0.0082628076
5ZY	100ZY			能量0		133	0.0028586139
		熵值0		53	0.0257152713
		对比度0		65	0.0410754666
		逆差矩0		54	0.0160928047
		相关性0		68	0.0286783047
		能量90		133	0.0075093393
		熵值90		53	0.0135405374
		对比度90		65	0.0230123726
		逆差矩90		109	0.0126539296
		相关性90		123	0.0121871846
10ZY	20ZY			能量0		48	0.0072133558
		熵值0		48	0.0200715549
		对比度0		48	0.0401748627
		逆差矩0		48	0.0084181114
		相关性0		47	0.0502172558
		能量90		48	0.0114409978
		熵值90		48	0.0239704295
		对比度90		107	0.0623002360
		逆差矩90		107	0.0057744420
		相关性90		107	0.0087206249
10ZY	50ZY			能量0		79	0.0177357262
		熵值0		6	0.0613040806
		对比度0		11	0.0873347673
		逆差矩0		53	0.0148455949
		相关性0		145	0.0800316291
		能量90		79	0.0153447526
		熵值90		79	0.1388214530
		对比度90		82	0.1006050263
		逆差矩90		113	0.0230842334
		相关性90		113	0.0516694551
10ZY	100ZY			能量0		146	0.0109329242
		熵值0		146	0.0300810396
		对比度0		146	0.0827296053
		逆差矩0		146	0.0180316598
		相关性0		67	0.0626985785
		能量90		74	0.0211003463
		熵值90		74	0.0840606941
		对比度90		65	0.0712803292
		逆差矩90		109	0.0224748484
		相关性90		50	0.0210415795
20ZY	50ZY			能量0		108	0.0088830988
		熵值0		78	0.0235694251
		对比度0		75	0.0718375548
		逆差矩0		53	0.0084114504
		相关性0		123	0.0524136528
		能量90		47	0.0116350879
		熵值90		59	0.0257738530
		对比度90		128	0.0243751148
		逆差矩90		128	0.0020042192
		相关性90		107	0.0194026078
20ZY	100ZY			能量0		108	0.0038147731
		熵值0		109	0.0096619244
		对比度0		126	0.0350977679
		逆差矩0		108	0.0030849047
		相关性0		59	0.0392803554
		能量90		109	0.0017331179
		熵值90		109	0.0029725270
		对比度90		109	0.0042880369
		逆差矩90		109	0.0008750651
		相关性90		107	0.0023758846
50ZY	100ZY			能量0		70	0.0116990688
		熵值0		119	0.0195064020
		对比度0		132	0.0440532670
		逆差矩0		67	0.0189983699
		相关性0		123	0.0537928582
		能量90		118	0.0122210372
		熵值90		119	0.0194139471
		对比度90		111	0.0688730394
		逆差矩90		109	0.0146771134
		相关性90		99	0.0614254754
