美金1	美金2	特征参数	最小位子	相交面积
5ZN	10ZN			能量0		44	0.0040061920
		熵值0		44	0.0088620157
		对比度0		26	0.0336206491
		逆差矩0		112	0.0062115353
		相关性0		111	0.0026720234
		能量90		62	0.0033350987
		熵值90		47	0.0095926760
		对比度90		47	0.0218242759
		逆差矩90		24	0.0064115794
		相关性90		67	0.0194339400
5ZN	20ZN			能量0		87	0.0109448061
		熵值0		23	0.0163923836
		对比度0		23	0.0345539688
		逆差矩0		23	0.0123102777
		相关性0		73	0.0289101440
		能量90		87	0.0053715686
		熵值90		54	0.0082666747
		对比度90		54	0.0357476364
		逆差矩90		54	0.0033869749
		相关性90		33	0.0345583868
5ZN	50ZN			能量0		28	0.0074987566
		熵值0		42	0.0017511721
		对比度0		65	0.0327374013
		逆差矩0		24	0.0048552694
		相关性0		74	0.0139903614
		能量90		28	0.0064100951
		熵值90		42	0.0018804150
		对比度90		44	0.0343827216
		逆差矩90		44	0.0009333234
		相关性90		38	0.0339671066
5ZN	100ZN			能量0		44	0.0037308774
		熵值0		36	0.0049336040
		对比度0		114	0.0436100100
		逆差矩0		112	0.0100572715
		相关性0		74	0.0194933977
		能量90		44	0.0069768575
		熵值90		36	0.0144889403
		对比度90		44	0.0259637226
		逆差矩90		112	0.0070314439
		相关性90		38	0.0219289766
10ZN	20ZN			能量0		133	0.0059270653
		熵值0		113	0.0200123224
		对比度0		113	0.0404671496
		逆差矩0		133	0.0046870503
		相关性0		73	0.0231356245
		能量90		133	0.0067226192
		熵值90		113	0.0156541527
		对比度90		54	0.0498685166
		逆差矩90		54	0.0054606455
		相关性90		74	0.0138865159
10ZN	50ZN			能量0		93	0.0065582834
		熵值0		93	0.0254636167
		对比度0		86	0.0390930411
		逆差矩0		93	0.0058622769
		相关性0		111	0.0114096704
		能量90		92	0.0084700781
		熵值90		93	0.0321095825
		对比度90		100	0.0510497921
		逆差矩90		74	0.0108600652
		相关性90		34	0.0370088025
10ZN	100ZN			能量0		27	0.0086641739
		熵值0		26	0.0410015242
		对比度0		46	0.0376552837
		逆差矩0		46	0.0107376247
		相关性0		111	0.0082604040
		能量90		27	0.0079661513
		熵值90		27	0.0422026137
		对比度90		96	0.0439184726
		逆差矩90		130	0.0155790583
		相关性90		19	0.0417222283
20ZN	50ZN			能量0		74	0.0179394580
		熵值0		83	0.0224229124
		对比度0		23	0.0731311777
		逆差矩0		38	0.0159702126
		相关性0		23	0.0574807183
		能量90		74	0.0143128698
		熵值90		83	0.0290692265
		对比度90		33	0.0369470342
		逆差矩90		33	0.0012842067
		相关性90		33	0.0355656823
20ZN	100ZN			能量0		133	0.0053507611
		熵值0		132	0.0045553695
		对比度0		134	0.0137218789
		逆差矩0		133	0.0051212498
		相关性0		135	0.0538871247
		能量90		133	0.0071780530
		熵值90		132	0.0044091248
		对比度90		52	0.0112781500
		逆差矩90		52	0.0005578318
		相关性90		54	0.0353765105
50ZN	100ZN			能量0		74	0.0145374258
		熵值0		42	0.0139678812
		对比度0		6	0.0377353077
		逆差矩0		134	0.0119737085
		相关性0		38	0.0654682627
		能量90		67	0.0112583937
		熵值90		42	0.0237753506
		对比度90		43	0.0488088758
		逆差矩90		132	0.0136136954
		相关性90		19	0.0586338228
