美金1	美金2	特征参数	最小位子	相交面积
5FN	5FY			能量0		72	0.0000000000
		逆差矩0		90	0.0019028484
		相关性0		62	0.0000000000
		能量90		25	0.0012467123
		熵值90		25	0.0000000000
		对比度90		99	0.0027948161
		逆差矩90		99	0.0004339340
		相关性90		62	0.0000000000
5FN	100ZY			能量0		136	0.0012918229
		熵值0		116	0.0000000000
		对比度0		63	0.0269924078
		逆差矩0		90	0.0074202552
		相关性0		103	0.0081752031
		能量90		135	0.0015224114
		熵值90		116	0.0000000000
		对比度90		82	0.0004394646
		逆差矩90		82	0.0002170377
		相关性90		103	0.0000000000
5FY	5ZN			能量0		73	0.0000000000
		熵值0		36	0.0000000000
		对比度0		65	0.0010797063
		逆差矩0		65	0.0000000000
		相关性0		73	0.0027335583
		能量90		73	0.0000000000
		熵值90		73	0.0000000000
		对比度90		70	0.0005700699
		逆差矩90		71	0.0000000000
		相关性90		66	0.0028172215
5FY	5ZY			能量0		79	0.0000000000
		熵值0		64	0.0000000000
		对比度0		71	0.0012098603
		逆差矩0		71	0.0005671667
		相关性0		63	0.0012548779
		能量90		79	0.0003480684
		熵值90		62	0.0000000000
		对比度90		63	0.0000000000
		逆差矩90		71	0.0001565509
		相关性90		78	0.0019645602
5FY	10FN			能量0		77	0.0001627395
		熵值0		72	0.0000000000
		对比度0		70	0.0049215617
		逆差矩0		71	0.0015438115
		相关性0		72	0.0000000000
		能量90		77	0.0003500687
		熵值90		76	0.0000000000
		对比度90		73	0.0103451797
		逆差矩90		71	0.0018465283
		相关性90		77	0.0000000000
5FY	10FY			能量0		65	0.0000000000
		熵值0		65	0.0000000000
		对比度0		65	0.0026356053
		逆差矩0		65	0.0000000000
		相关性0		73	0.0027335583
		能量90		65	0.0000000000
		熵值90		65	0.0000000000
		对比度90		65	0.0014227070
		逆差矩90		65	0.0005756978
		相关性90		73	0.0058422811
5FY	10ZN			能量0		72	0.0000000000
		熵值0		52	0.0000000000
		对比度0		65	0.0008739808
		逆差矩0		65	0.0004081423
		相关性0		66	0.0038669623
		能量90		72	0.0004671229
		熵值90		72	0.0000000000
		对比度90		71	0.0003849725
		逆差矩90		71	0.0000000000
		相关性90		73	0.0104325730
5FY	10ZY			能量0		146	0.0018288637
		熵值0		99	0.0000000000
		对比度0		71	0.0073059135
		逆差矩0		71	0.0018634671
		相关性0		73	0.0047795426
		能量90		79	0.0010865570
		熵值90		79	0.0000000000
		对比度90		82	0.0041205443
		逆差矩90		82	0.0018646382
		相关性90		77	0.0044432953
5FY	20FN			能量0		92	0.0003768634
		熵值0		64	0.0000000000
		对比度0		71	0.0035168965
		逆差矩0		71	0.0010260304
		相关性0		77	0.0000000000
		能量90		92	0.0002215094
		熵值90		92	0.0000000000
		对比度90		71	0.0007955613
		逆差矩90		71	0.0000000000
		相关性90		77	0.0000000000
5FY	20FY			能量0		46	0.0045056141
		熵值0		50	0.0051800413
		对比度0		71	0.0009740598
		逆差矩0		71	0.0005822810
		相关性0		72	0.0080593879
		能量90		69	0.0052994100
		熵值90		50	0.0065908341
		对比度90		71	0.0354862360
		逆差矩90		71	0.0031011821
		相关性90		62	0.0103554128
5FY	20ZN			能量0		72	0.0000000000
		熵值0		72	0.0000000000
		对比度0		70	0.0033597321
		逆差矩0		70	0.0014237323
		相关性0		54	0.0129541789
		能量90		53	0.0008687515
		熵值90		72	0.0000000000
		对比度90		62	0.0082216701
		逆差矩90		62	0.0016968401
		相关性90		62	0.0128019870
5FY	20ZY			能量0		136	0.0016421278
		熵值0		99	0.0000000000
		对比度0		71	0.0249486902
		逆差矩0		70	0.0109408038
		相关性0		73	0.0027335583
		能量90		136	0.0013556535
		熵值90		64	0.0000000000
		对比度90		62	0.0011310989
		逆差矩90		62	0.0000000000
		相关性90		77	0.0050225381
5FY	50FN			能量0		56	0.0001462730
		熵值0		56	0.0000000000
		对比度0		22	0.0328218812
		逆差矩0		73	0.0115937626
		相关性0		77	0.0000000000
		能量90		56	0.0001787129
		熵值90		56	0.0000000000
		对比度90		62	0.0049970673
		逆差矩90		62	0.0015512039
		相关性90		77	0.0000000000
