美金1	美金2	特征参数	最小位子	相交面积
5FN	10FN			能量0		71	0.0027450687
		熵值0		134	0.0010357108
		对比度0		112	0.0116522195
		逆差矩0		112	0.0033732502
		相关性0		92	0.0000000000
		能量90		96	0.0017701527
		熵值90		91	0.0009225490
		对比度90		78	0.0076726047
		逆差矩90		88	0.0023462481
		相关性90		92	0.0029486410
5FN	20FN			能量0		92	0.0008833821
		熵值0		111	0.0036612261
		对比度0		90	0.0020874741
		逆差矩0		90	0.0009359006
		相关性0		53	0.0055555121
		能量90		92	0.0008750743
		熵值90		111	0.0026051643
		对比度90		92	0.0269197530
		逆差矩90		90	0.0100907006
		相关性90		53	0.0029181902
5FN	50FN			能量0		75	0.0019106160
		熵值0		90	0.0000000000
		对比度0		22	0.0210110852
		逆差矩0		22	0.0091706251
		相关性0		56	0.0178788088
		能量90		90	0.0007143241
		熵值90		90	0.0010798983
		对比度90		82	0.0030884650
		逆差矩90		62	0.0013835595
		相关性90		76	0.0148536007
5FN	100FN			能量0		70	0.0000000000
		熵值0		70	0.0000000000
		对比度0		59	0.0327044222
		逆差矩0		137	0.0071726604
		相关性0		42	0.0264732994
		能量90		70	0.0000000000
		熵值90		138	0.0000000000
		对比度90		97	0.0081940279
		逆差矩90		97	0.0021514658
		相关性90		42	0.0180192675
10FN	20FN			能量0		92	0.0009995174
		熵值0		92	0.0012263367
		对比度0		108	0.0179920903
		逆差矩0		108	0.0070915679
		相关性0		92	0.0000000000
		能量90		92	0.0006632705
		熵值90		92	0.0000000000
		对比度90		70	0.0112153933
		逆差矩90		108	0.0028544539
		相关性90		92	0.0042991663
10FN	50FN			能量0		109	0.0006117909
		熵值0		109	0.0000000000
		对比度0		22	0.0282476898
		逆差矩0		108	0.0104539314
		相关性0		92	0.0042036348
		能量90		90	0.0008783467
		熵值90		109	0.0015857945
		对比度90		58	0.0264937476
		逆差矩90		108	0.0096835515
		相关性90		92	0.0085983326
10FN	100FN			能量0		138	0.0085525996
		熵值0		138	0.0089161817
		对比度0		58	0.0235020225
		逆差矩0		57	0.0118240855
		相关性0		92	0.0195929642
		能量90		78	0.0109255405
		熵值90		138	0.0104861520
		对比度90		78	0.0088088907
		逆差矩90		78	0.0045147662
		相关性90		92	0.0179758426
20FN	50FN			能量0		76	0.0102566443
		熵值0		99	0.0128130191
		对比度0		90	0.0218160098
		逆差矩0		90	0.0099717434
		相关性0		71	0.0434652639
		能量90		76	0.0065765494
		熵值90		76	0.0297863701
		对比度90		70	0.0231775429
		逆差矩90		96	0.0074131720
		相关性90		71	0.0523588972
20FN	100FN			能量0		138	0.0009405176
		熵值0		138	0.0028344417
		对比度0		138	0.0218852593
		逆差矩0		138	0.0069897266
		相关性0		38	0.0470685633
		能量90		138	0.0007370834
		熵值90		138	0.0028212848
		对比度90		97	0.0073327925
		逆差矩90		97	0.0030043408
		相关性90		38	0.0558130839
50FN	100FN			能量0		138	0.0031210937
		熵值0		86	0.0036819479
		对比度0		158	0.0354176434
		逆差矩0		137	0.0144417155
		相关性0		137	0.0412124578
		能量90		138	0.0047647029
		熵值90		86	0.0072012092
		对比度90		78	0.0156648517
		逆差矩90		118	0.0074021506
		相关性90		137	0.0775599676
