美金1	美金2	特征参数	最小位子	相交面积
5ZN	10ZN			能量0		44	0.0067601541
		熵值0		44	0.0107601372
		对比度0		66	0.0289320204
		逆差矩0		112	0.0060875403
		相关性0		111	0.0046597626
		能量90		87	0.0066156701
		熵值90		44	0.0178415267
		对比度90		26	0.0267278242
		逆差矩90		44	0.0056191899
		相关性90		58	0.0419233458
5ZN	20ZN			能量0		87	0.0105913265
		熵值0		23	0.0365272406
		对比度0		87	0.0531969375
		逆差矩0		133	0.0160267147
		相关性0		24	0.0192862353
		能量90		87	0.0076133507
		熵值90		54	0.0469643881
		对比度90		33	0.0432814361
		逆差矩90		33	0.0068974453
		相关性90		33	0.0365800902
5ZN	50ZN			能量0		28	0.0082952703
		熵值0		42	0.0000000000
		对比度0		65	0.0286655152
		逆差矩0		44	0.0015155570
		相关性0		74	0.0337624627
		能量90		28	0.0056308640
		熵值90		42	0.0018486377
		对比度90		44	0.0147805188
		逆差矩90		44	0.0005742404
		相关性90		38	0.0531182267
5ZN	100ZN			能量0		44	0.0038052273
		熵值0		36	0.0105763413
		对比度0		26	0.0468070344
		逆差矩0		132	0.0102019117
		相关性0		74	0.0530830869
		能量90		44	0.0094555541
		熵值90		36	0.0219203567
		对比度90		44	0.0192464302
		逆差矩90		44	0.0082382661
		相关性90		109	0.0414073427
10ZN	20ZN			能量0		133	0.0034714597
		熵值0		113	0.0197198688
		对比度0		66	0.0247813463
		逆差矩0		133	0.0010810815
		相关性0		133	0.0071972056
		能量90		133	0.0082363731
		熵值90		113	0.0189608355
		对比度90		68	0.0389845711
		逆差矩90		96	0.0111594595
		相关性90		54	0.0348132225
10ZN	50ZN			能量0		93	0.0069580466
		熵值0		93	0.0248958218
		对比度0		66	0.0223836628
		逆差矩0		93	0.0081175815
		相关性0		133	0.0182597671
		能量90		93	0.0088774067
		熵值90		93	0.0303321502
		对比度90		86	0.0428348801
		逆差矩90		114	0.0113635860
		相关性90		19	0.0451217330
10ZN	100ZN			能量0		27	0.0090347221
		熵值0		71	0.0493536024
		对比度0		43	0.0382797905
		逆差矩0		51	0.0136968825
		相关性0		111	0.0177124070
		能量90		27	0.0089578479
		熵值90		96	0.0492051728
		对比度90		96	0.0347080910
		逆差矩90		152	0.0137799302
		相关性90		19	0.0435174475
20ZN	50ZN			能量0		74	0.0187160990
		熵值0		83	0.0230859975
		对比度0		42	0.0616982241
		逆差矩0		38	0.0130042945
		相关性0		53	0.0527522074
		能量90		53	0.0176630144
		熵值90		83	0.0300563408
		对比度90		33	0.0364840554
		逆差矩90		33	0.0032143132
		相关性90		33	0.0331461562
20ZN	100ZN			能量0		133	0.0048013528
		熵值0		132	0.0030352672
		对比度0		133	0.0246668846
		逆差矩0		133	0.0026839917
		相关性0		35	0.0371554270
		能量90		133	0.0070402600
		熵值90		132	0.0058235828
		对比度90		132	0.0156556207
		逆差矩90		52	0.0056916844
		相关性90		69	0.0336258614
50ZN	100ZN			能量0		94	0.0161536349
		熵值0		42	0.0150408765
		对比度0		6	0.0360804831
		逆差矩0		133	0.0133818743
		相关性0		74	0.0626414295
		能量90		94	0.0160609593
		熵值90		42	0.0252943626
		对比度90		25	0.0497269647
		逆差矩90		132	0.0134021008
		相关性90		139	0.0701853787
